Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
"@KetanJ0: your review of data suggests warmest May recorded on Obs Hill - interesting http://t.co/qCnf86C6zk…" &lt; certainly at Obs Hill!"	HER	has_no_media	96.18	90.38	2.02	99.00	23.00	30.43	13.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35
Astronomy for schools: a minds-on workshop for teachers  at Sydney Observatory http://t.co/NUSr74i4Of	HER	has_no_media	99.00	50.00	6.20	25.77	17.00	35.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: The visibility of the crescent Moon from Sydney in June and July 2014 http://t.co/bgxThFi6Bl	LER	has_no_media	99.00	50.00	15.86	25.77	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: radio astronomer’s anniversary http://t.co/vRGO9nBNli	LER	has_no_media	92.84	50.00	23.51	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Saturn Night Fever is the groove and planet featured in our night winter program and day holiday theme. Bee Gee! http://t.co/vb0oAcvLAR	LER	has_no_media	81.40	78.82	43.37	25.77	8.33	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00
Observations blog: June 2014 night sky guide podcast  transcript and sky chart http://t.co/poJWbBNXGw	HER	has_no_media	85.18	50.00	66.34	25.77	17.00	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the dynamic Sun - We rely on our nearest star  the Sun  for our light and much... http://t.co/XMjqZEolNj	LER	has_no_media	92.84	99.00	43.37	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mars landing anniversary http://t.co/o69tx81vsF	LER	has_no_media	92.84	50.00	23.51	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Image by Sydney Obs astronomy guide Andrew Smith taken last night. https://t.co/9jEsPIuDrL http://t.co/6u8TdB404F	HER	has_photo	96.18	50.00	2.02	25.77	11.50	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
@A_OCarroll Southern Hemisphere viewers did not see the camelopardalids and it seems not great viewing north either http://t.co/AJItyE4Yw6	LER	has_no_media	70.30	1.56	80.16	93.61	23.00	30.43	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	13.04	13.04	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Maggie Aderin-Pocock: A woman on a mission  proving science isn't just for rich  white men http://t.co/cXkrTz7TQe	HER	has_no_media	96.41	50.00	13.15	95.81	21.00	19.05	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	4.76	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Brilliant talk by Michael Pembroke 'Arthur Phillip' @SydWritersFest and it's @VividSydney! What a great @cityofsydney we have.	HER	has_no_media	41.45	96.11	1.00	99.00	8.50	41.18	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88
Observations blog: 2014-07-06 The birth of radio astronomy walk http://t.co/EeG4iLrGPf	LER	has_no_media	99.00	50.00	7.84	25.77	16.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: good bye to Orion - The famous summer constellation Orion is now low in the we... http://t.co/XBhQztkcx9	LER	has_no_media	96.08	89.42	74.76	25.77	12.00	16.67	4.17	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	8.33	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Tilly Blythe telling the story of women in computer science  particularly programming  like Mary Lee  http://t.co/dXvftYiTPR #revealinglives	HER	has_no_media	99.00	92.33	2.82	25.77	21.00	33.33	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
http://t.co/bFfeewfCqx great presentation about Hedy Lamarr as screen goddess and scientist #revealinglives a hugely significant invention!	HER	has_video	92.84	84.14	3.37	96.76	20.00	35.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	5.00	0.00	5.00	5.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	5.00
Marie Curie is best known female scientist by a long way in survey of over 1200+ by Burek &amp; Higgs #revealinglives @royalsociety	HER	has_no_media	99.00	67.52	85.21	94.75	22.00	13.64	4.55	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	9.09	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Happy news: thanks to our staff and visitors @TripAdvisor awards @sydneyobs a 2014 Certificate of Excellence as a destination of distinction	HER	has_no_media	99.00	68.29	1.00	99.00	21.00	33.33	19.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	4.76	4.76	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Pocahontas approaches - Today the asteroid or space rock 4487 Pocahontas is at... http://t.co/80Ow3g7zXm	LER	has_no_media	92.84	33.19	80.16	25.77	11.50	26.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: an unstable star - The Eta Carinae nebula is a glowing cloud of gas and dust s... http://t.co/l9pMO4F0cH	LER	has_no_media	97.89	50.00	1.00	25.77	12.50	24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Have your say on Australia's Heritage Strategy - consider scientific heritage importance http://t.co/nJcaevWIsb #InternationalMuseumDay	HER	has_no_media	85.18	96.11	28.81	98.87	17.00	52.94	5.88	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	11.76	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
BBC News - Longitude Prize to be launched with £10m awaiting winner http://t.co/nUoA4YaIV5	LER	has_no_media	97.17	50.00	7.84	99.00	16.00	25.00	12.50	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	6.25	12.50	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Apollo anniversary - On this day (AEST) in 1969 NASA launched the Apollo 10 mi... http://t.co/kffTabX1En	HER	has_no_media	98.12	50.00	80.16	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
@MisfitWanderer Hi Matt  yes the viewing is spectacular right now. Thanks for your tweet.	HER	has_no_media	83.00	99.00	13.15	99.00	7.00	21.43	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00
Observations blog: The 1890 star telescope is being prepared to shine! http://t.co/PrFo2Del1m	HER	has_no_media	92.84	50.00	1.00	25.77	8.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25
Observations blog: Daily cosmobite: happy birthday Sir Norman! http://t.co/pzMI9z6UFU	LER	has_no_media	92.84	77.92	17.46	99.00	6.50	30.77	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69
Venus Express Prepares For a Destructive Mission End - SpaceRef http://t.co/SHCSrzj8Us via @SpaceRef	HER	has_no_media	99.00	73.40	7.84	1.00	16.00	43.75	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Observations blog: 2014-06-30 Dig it! Vacation care program - 10:30am - 12 noon or 1 - 2:30pm Monday to Thursday  ... http://t.co/3SBQvEA2qJ	HER	has_no_media	88.48	35.54	15.12	88.52	9.00	18.52	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	3.70
Observations blog: Daily cosmobite: zodiac constellations - These are the constellations that the Sun passes throu... http://t.co/UwxD7BPmeK	LER	has_no_media	86.59	50.00	15.86	25.77	10.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
A Spectacular Portrait of Neptune  the Last Planet (… to Be Visited) http://t.co/l7qw3lgDou via @slate	HER	has_no_media	99.00	71.09	23.51	25.77	18.00	27.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Another great Google Doodle celebrating a mathematician you may or may not know https://t.co/vEl0xplS10	HER	has_no_media	30.15	50.00	23.51	98.27	18.00	22.22	5.56	0.00	0.00	0.00	0.00	5.56	0.00	0.00	16.67	0.00	11.11	0.00	0.00	0.00	5.56	5.56	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Observations blog: Fireball over Sydney 9 May 2014 - Map indicating some of the reported directions in which the f... http://t.co/4l4E6McWNt	LER	has_no_media	98.86	50.00	17.46	25.77	13.00	19.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
'Little' Saturn &amp; Moon - #occultation #Saturn imaged/streamed by G. Wyatt  A. Jacob of Sydney Obs  MAAS @RoseHiscock http://t.co/4oBMhuWl3m	HER	has_photo	99.00	50.00	1.00	25.77	8.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Wow! Here comes Saturn out of the Moon : http://t.co/Z7qKxm1M8U via @YouTube @phmuseum	HER	has_video	99.00	50.00	35.37	99.00	8.00	18.75	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25
Here is Geoff's image! @ClearSkiesTV #eclipse #saturn @beyond_beneath https://t.co/DWri2cNKlZ	HER	has_no_media	83.00	50.00	13.15	25.77	7.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	7.14
Nice photo of Saturn just about to be covered by Moon in occultation by Geoff of the Obs @ClearSkiesTV @beyond_beneath #eclipse #astronomy	LER	has_no_media	99.00	50.00	9.25	93.61	23.00	26.09	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Clear weather  an astronomical event! A Saturn occy from Aussie to remember. Stay tuned only 35 minutes to go! http://t.co/vjQKJRjA0x	HER	has_no_media	99.00	50.00	48.89	25.77	6.00	20.83	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	8.33
Getting ready for 9:59 when Saturn will peep out behind Moon http://t.co/wvB04lZJmR	HER	has_no_media	92.84	50.00	28.81	98.87	17.00	11.76	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Saturn has gone behind Moon in Sydney! for an hour  anyway http://t.co/igcDIZuiUs via @ConversationEDU	HER	has_no_media	99.00	71.09	87.07	25.77	9.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	5.56
Saturngazing via @StarWalk app http://t.co/YAGSaOHhtB and watching live http://t.co/vjQKJRjA0x http://t.co/8HB2V1jwpq	HER	has_photo	92.84	50.00	1.00	25.77	24.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00
@ClearSkiesTV we are live! http://t.co/vjQKJRjA0x	LER	has_no_media	45.11	98.62	1.00	25.77	4.50	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	11.11
We are live!   Saturn in occy from Aussie @clearskies @slooh @ phmuseum http://t.co/vjQKJRjA0x	HER	has_no_media	92.84	89.42	1.00	25.77	8.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25
Live stream technical hitch but still images from Sydney Obs on http://t.co/D6s9T58n4C @702sydney @Slooh @ClearSkiesTV @ABCstarstuff	HER	has_no_media	92.84	30.86	15.86	25.77	20.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Obs flagstaff occult end by Moon. We are Using Mars for tracking ready for live stream  @Slooh http://t.co/vjQKJRjA0x http://t.co/VNYAAXtc3Z	LER	has_photo	95.79	77.05	1.00	88.52	13.50	14.81	3.70	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	7.41	0.00	0.00	0.00	0.00	0.00
Live stream :occultation of Saturn by Moon  from 20:30 AEST with astronomers Geoff &amp; Andrew http://t.co/vjQKJRjA0x http://t.co/J1TLvsWcf3	HER	has_photo	99.00	50.00	1.00	25.77	26.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Observations blog: Live Stream of Moon Hiding Saturn - Curator Nick Lomb has already noted that tonight  May 1... http://t.co/3vr6HmL0Ly	LER	has_no_media	72.80	50.00	1.59	25.77	12.50	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
An occultation of Saturn by the Moon tonight - get out your binoculars and scopes or watch online http://t.co/8t0f2MA0f4	HER	has_no_media	97.77	64.99	5.76	25.77	26.00	11.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	3.85	3.85	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the Moon hides Saturn - Tonight the nearly full Moon moves in front of the rin... http://t.co/qUtdt633SN	HER	has_no_media	99.00	50.00	74.76	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00
@rastroud99 @StarWalk looks promising we are viewing the ringed planet now!	HER	has_no_media	56.58	96.52	2.40	99.00	11.00	36.36	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09
Ready for occultation of Saturn tomorrow live from http://t.co/c4YUakEFxx @StarWalk app http://t.co/wPsP8FVp0g http://t.co/W5mMDzE4TM	HER	has_photo	98.98	50.00	1.00	91.14	25.00	24.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Harry sees rare fibrils in sunspot group AR12049 http://t.co/4wpq6F6F1Z	HER	has_no_media	96.85	71.09	1.00	25.77	18.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Canopus again - In the early evening you can find Canopus  the second brightes... http://t.co/sYeHhUUBVY	HER	has_no_media	92.84	81.84	85.21	25.77	11.00	31.82	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Canopus - In the early evening the bright star Canopus is high up in the south... http://t.co/s5g5GxBYqk	HER	has_no_media	99.00	50.00	98.01	92.40	12.00	25.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Our closest star is fascinating - what a treat that a Monster Solar Flare This Year Was the Best-Observed in History http://t.co/m7eH2NaKyL	HER	has_no_media	82.00	77.92	17.46	99.00	26.00	23.08	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	3.85	3.85	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Lights in the sky - this is where people send their observations for comment. Note the recent meteor sightings  http://t.co/HScjdqC6VS	HER	has_no_media	92.84	95.89	54.89	25.77	11.50	17.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mars and the Moon - The red planet Mars can be seen in the north-east sky each... http://t.co/QhINlJvFZf	HER	has_no_media	95.89	50.00	38.39	25.77	13.00	11.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Saturn at opposition - The ringed planet Saturn is in the eastern sky each eve... http://t.co/nCgFKE2FuR	HER	has_no_media	99.00	50.00	80.16	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the largest telescopes - As discussed on Wednesday  the wider the mirror of ... http://t.co/LkniW5OGHl	LER	has_no_media	99.00	68.29	68.01	25.77	10.50	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the nearest star - The nearest star to our Sun is Proxima Centauri. Light from... http://t.co/0EjlUN6HXs	LER	has_no_media	98.02	79.76	23.51	25.77	8.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: meteor shower - The Eta Aquariid meteor shower is one of the best showers ... http://t.co/84fuXobQWO	HER	has_no_media	98.22	50.00	1.00	94.75	11.00	22.73	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	4.55	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
Go outside now Eastern Aussies and see Moon and Jupiter in the cool Autumn air. http://t.co/4g1RD5Pcgd	HER	has_photo	92.84	50.00	96.40	94.75	11.00	18.18	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00
3D view of planetary system HD 141399 (via @ExoplanetApp) these newly discovered planets are amazingly fast spinners. http://t.co/CBgDv0IGwf	HER	has_photo	92.84	50.00	31.94	94.75	11.00	31.82	4.55	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
Phil Diamond says  'we have come a long way' in astronomy in his talk tonight at Sydney Obs @SydWritersFest http://t.co/Hw8dANwFhw	LER	has_photo	96.08	98.11	74.76	25.77	24.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: The Eta Aquariid Meteor Shower in 2014 - The Eta Aquarid meteors appear to come from a spot nea... http://t.co/HD8ws2f3E2	HER	has_no_media	99.00	50.00	1.59	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: crowing in the sky - After dusk you can find the constellation of Corvus the C... http://t.co/IBcISIoq7w	LER	has_no_media	99.00	79.76	48.89	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
@WonkyAstronomer @YouTube Its part of being a working astronomy centre - time is everything  it was  it is and it will be.	LER	has_no_media	2.68	68.29	2.82	25.77	21.00	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the brightest star - Sirius  visible high in the west in the early evening  is... http://t.co/qi1U9bs5tl	LER	has_no_media	99.00	50.00	94.19	25.77	11.50	26.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: how hot is the Sun? - The temperature of the Sun’s visible surface is aro... http://t.co/zOQTgoApIt	HER	has_no_media	92.84	50.00	9.25	25.77	7.67	26.09	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00
Australia Sydney Sydney's Old Observatory (1965): A step back in time! http://t.co/ocUfiXJ81u via @YouTube	HER	has_video	98.60	50.00	96.09	1.00	9.50	26.32	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	5.26
@vonbrucken Thanks for the inclusion! Better luck for the next Lunar eclipse for a clear sky in October I hope.	HER	has_no_media	99.00	30.86	43.37	99.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	10.00	5.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00
The last gasp of the eclipse from Perth Observatory. http://t.co/DZK4lqJEAp	HER	has_photo	99.00	50.00	1.06	25.77	7.00	21.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Even though the Sun was shy our @sydneyobs astronomy guides were not as they enthused visitors on this #eclipse day http://t.co/E8gqGkpP42	HER	has_photo	29.60	65.56	43.37	25.77	25.00	24.00	4.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
